year,county_code,district_code,school_code,county_name,district_name,school_name,district_type,school_type,ed_option_type,nslp_status,charter,charter_num,charter_funding,irc,low_grade,high_grade,total_enrollment,frpm,foster,tribal_foster_youth,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,calpads_fall1_cert,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
23,01,10017,0125567,Alameda,Alameda County Office of Education,Urban Montessori Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1383,Directly funded,Y,K,8,326,45,0,0,2,0,65,88,44,112,Y,1,6,10,,1,1,14,8,1,01100170125567
23,01,10017,0124172,Alameda,Alameda County Office of Education,Yu Ming Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1296,Directly funded,Y,K,8,766,197,0,0,1,0,162,205,134,273,Y,1,6,10,,1,1,14,8,1,01100170124172
23,01,10017,0000000,Alameda,Alameda County Office of Education,,County Office of Education (COE),,,,,,,,,,102,31,7,0,17,0,56,77,28,94,Y,,,,,,,,,1,01100170000000
23,01,61119,0130609,Alameda,Alameda Unified,Alameda Community Learning Center,Unified School District,K-12 Schools (Public),Traditional,,Yes,0352,Directly funded,Y,6,12,398,94,1,0,1,0,123,135,70,165,Y,1,12,10,,1,1,6,12,1,01611190130609
23,01,61119,0119222,Alameda,Alameda Unified,Nea Community Learning Center,Unified School District,K-12 Schools (Public),Traditional,,Yes,1066,Directly funded,Y,K,12,523,171,3,0,6,0,182,212,77,245,Y,1,12,10,,1,1,14,12,1,01611190119222
23,01,61119,0122085,Alameda,Alameda Unified,The Academy of Alameda,Unified School District,Elementary Schools (Public),Traditional,,Yes,1181,Directly funded,Y,K,8,607,314,2,0,6,0,203,320,88,343,Y,1,6,10,,1,1,14,8,1,01611190122085
23,01,61119,0000000,Alameda,Alameda Unified,,Unified School District,,,,,,,,,,8830,3048,16,0,65,0,1819,3105,795,3315,Y,,,,,,,,,1,01611190000000
23,01,61127,0000000,Alameda,Albany City Unified,,Unified School District,,,,,,,,,,3529,962,5,0,9,0,547,993,453,1240,Y,,,,,,,,,1,01611270000000
23,01,61143,0000000,Alameda,Berkeley Unified,,Unified School District,,,,,,,,,,9073,2314,16,0,137,0,1651,2348,660,2624,Y,,,,,,,,,1,01611430000000
23,01,61150,0000000,Alameda,Castro Valley Unified,,Unified School District,,,,,,,,,,9205,3217,11,0,110,0,1521,3245,1172,3672,Y,,,,,,,,,1,01611500000000
23,01,61168,0000000,Alameda,Emery Unified,,Unified School District,,,,,,,,,,627,466,3,0,2,0,303,494,118,510,Y,,,,,,,,,1,01611680000000
23,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,Unified School District,K-12 Schools (Public),Traditional,,Yes,0152,Locally funded,N,K,12,401,187,0,0,5,0,132,187,56,213,Y,1,12,10,,2,0,14,12,1,01611760130534
23,01,61176,0000000,Alameda,Fremont Unified,,Unified School District,,,,,,,,,,32706,7135,20,0,173,40,4518,7234,5052,9992,Y,,,,,,,,,1,01611760000000
23,01,61192,0127944,Alameda,Hayward Unified,Hayward Twin Oaks Montessori,Unified School District,K-12 Schools (Public),Traditional,,Yes,1543,Directly funded,Y,1,12,553,56,2,0,1,0,106,144,73,190,Y,1,12,10,,1,1,1,12,1,01611920127944
23,01,61192,0137646,Alameda,Hayward Unified,Impact Academy of Arts & Technology,Unified School District,K-12 Schools (Public),Traditional,Provision 2,Yes,0836,Directly funded,Y,6,12,775,477,0,0,0,0,244,484,131,514,Y,1,12,10,5,1,1,6,12,1,01611920137646
23,01,61192,0127696,Alameda,Hayward Unified,Knowledge Enlightens You (KEY) Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1514,Directly funded,Y,K,8,614,417,0,0,0,0,273,422,266,489,Y,1,6,10,,1,1,14,8,1,01611920127696
23,01,61192,0108670,Alameda,Hayward Unified,Leadership Public Schools - Hayward,Unified School District,High Schools (Public),Traditional,,Yes,0684,Directly funded,Y,9,12,582,189,0,0,0,0,157,271,72,307,Y,1,7,10,,1,1,9,12,1,01611920108670
23,01,61192,0000000,Alameda,Hayward Unified,,Unified School District,,,,,,,,,,17993,12746,47,0,419,377,7321,12876,5449,14108,Y,,,,,,,,,1,01611920000000
23,01,61200,0000000,Alameda,Livermore Valley Joint Unified,,Unified School District,,,,,,,,,,12947,3931,23,0,143,123,2067,3939,1248,4354,Y,,,,,,,,,1,01612000000000
23,01,61218,0000000,Alameda,Mountain House Elementary,,Elementary School District,,,,,,,,,,21,10,0,0,0,0,8,12,7,13,Y,,,,,,,,,1,01612180000000
23,01,61234,0000000,Alameda,Newark Unified,,Unified School District,,,,,,,,,,4952,2358,9,0,172,33,1308,2375,1111,2707,Y,,,,,,,,,1,01612340000000
23,01,61242,0000000,Alameda,New Haven Unified,,Unified School District,,,,,,,,,,10229,3855,7,0,157,14,2353,4964,1864,5686,Y,,,,,,,,,1,01612420000000
23,01,61259,0111476,Alameda,Oakland Unified,Achieve Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,0780,Directly funded,Y,K,5,557,517,1,0,5,0,319,524,453,548,Y,1,6,10,2,1,1,14,5,1,01612590111476
23,01,61259,0114363,Alameda,Oakland Unified,AIMS College Prep Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,0882,Directly funded,Y,K,8,625,392,0,0,0,0,330,425,187,474,Y,1,6,10,2,1,1,14,8,1,01612590114363
23,01,61259,0111856,Alameda,Oakland Unified,AIMS College Prep High,Unified School District,High Schools (Public),Traditional,,Yes,0765,Directly funded,Y,9,12,433,308,1,0,0,0,243,340,92,355,Y,1,7,10,,1,1,9,12,1,01612590111856
23,01,61259,6113807,Alameda,Oakland Unified,AIMS College Prep Middle,Unified School District,Junior High Schools (Public),Traditional,CEP,Yes,0106,Directly funded,Y,6,8,225,118,0,0,0,0,112,142,78,160,Y,1,10,10,2,1,1,6,8,1,01612596113807
23,01,61259,0115238,Alameda,Oakland Unified,ARISE High,Unified School District,High Schools (Public),Traditional,CEP,Yes,0837,Directly funded,Y,9,12,404,341,1,0,0,0,194,348,139,366,Y,1,7,10,2,1,1,9,12,1,01612590115238
23,01,61259,6118608,Alameda,Oakland Unified,ASCEND,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1443,Directly funded,Y,K,8,491,425,0,0,0,0,256,425,331,463,Y,1,6,10,2,1,1,14,8,1,01612596118608
23,01,61259,0109819,Alameda,Oakland Unified,Aspire Berkley Maynard Academy,Unified School District,Elementary Schools (Public),Traditional,Provision 2,Yes,0726,Directly funded,Y,K,8,519,371,1,0,0,0,272,373,88,396,Y,1,6,10,5,1,1,14,8,1,01612590109819
23,01,61259,0128413,Alameda,Oakland Unified,Aspire College Academy,Unified School District,Elementary Schools (Public),Traditional,Provision 2,Yes,1577,Directly funded,Y,K,5,201,181,0,0,0,0,110,181,107,186,Y,1,6,10,5,1,1,14,5,1,01612590128413
23,01,61259,0118224,Alameda,Oakland Unified,Aspire Golden State College Preparatory Academy,Unified School District,K-12 Schools (Public),Traditional,Provision 2,Yes,1023,Directly funded,Y,6,12,432,348,0,0,2,0,219,349,106,364,Y,1,12,10,5,1,1,6,12,1,01612590118224
23,01,61259,0130666,Alameda,Oakland Unified,Aspire Lionel Wilson College Preparatory Academy,Unified School District,K-12 Schools (Public),Traditional,Provision 2,Yes,0465,Directly funded,Y,6,12,451,360,2,0,4,0,190,362,122,382,Y,1,12,10,5,1,1,6,12,1,01612590130666
23,01,61259,6117568,Alameda,Oakland Unified,Aspire Monarch Academy,Unified School District,Elementary Schools (Public),Traditional,Provision 2,Yes,0252,Directly funded,Y,K,5,392,343,2,0,1,0,177,343,237,364,Y,1,6,10,5,1,1,14,5,1,01612596117568
23,01,61259,0130732,Alameda,Oakland Unified,Aspire Triumph Technology Academy,Unified School District,Elementary Schools (Public),Traditional,Provision 2,Yes,1663,Directly funded,Y,K,5,242,227,1,0,0,0,159,229,56,231,Y,1,6,10,5,1,1,14,5,1,01612590130732
23,01,61259,0106906,Alameda,Oakland Unified,Bay Area Technology,Unified School District,K-12 Schools (Public),Traditional,,Yes,0661,Directly funded,Y,6,12,349,289,0,0,16,0,174,294,89,310,Y,1,12,10,,1,1,6,12,1,01612590106906
23,01,61259,0129635,Alameda,Oakland Unified,Downtown Charter Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,Yes,1661,Directly funded,Y,6,8,259,172,0,0,0,0,159,199,80,212,Y,1,9,10,2,1,1,6,8,1,01612590129635
23,01,61259,0129932,Alameda,Oakland Unified,East Bay Innovation Academy,Unified School District,K-12 Schools (Public),Traditional,,Yes,1620,Directly funded,Y,6,12,533,0,1,0,0,0,123,124,43,145,Y,1,12,10,,1,1,6,12,1,01612590129932
23,01,61259,0132514,Alameda,Oakland Unified,Francophone Charter School of Oakland,Unified School District,Elementary Schools (Public),Traditional,,Yes,1708,Directly funded,Y,K,8,339,91,0,0,4,0,84,105,73,147,Y,1,6,10,,1,1,14,8,1,01612590132514
23,01,61259,0115014,Alameda,Oakland Unified,KIPP Bridge Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,0938,Directly funded,Y,K,8,509,461,1,0,19,0,349,463,125,467,Y,1,6,10,,1,1,14,8,1,01612590115014
23,01,61259,0115592,Alameda,Oakland Unified,Learning Without Limits,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1442,Directly funded,Y,K,5,366,304,1,0,6,0,184,308,195,336,Y,1,6,10,2,1,1,14,5,1,01612590115592
23,01,61259,0130633,Alameda,Oakland Unified,Lighthouse Community Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,0413,Directly funded,Y,K,8,544,513,0,0,16,0,244,520,275,525,Y,1,6,10,,1,1,14,8,1,01612590130633
23,01,61259,0108944,Alameda,Oakland Unified,Lighthouse Community Charter High,Unified School District,High Schools (Public),Traditional,,Yes,0700,Directly funded,Y,9,12,307,285,1,0,8,0,155,292,94,296,Y,1,7,10,,1,1,9,12,1,01612590108944
23,01,61259,0134015,Alameda,Oakland Unified,Lodestar: A Lighthouse Community Charter Public,Unified School District,K-12 Schools (Public),Traditional,CEP,Yes,1783,Directly funded,Y,K,12,712,651,3,0,19,0,320,667,320,672,Y,1,12,10,2,1,1,14,12,1,01612590134015
23,01,61259,0126748,Alameda,Oakland Unified,LPS Oakland R & D Campus,Unified School District,High Schools (Public),Traditional,CEP,Yes,1449,Directly funded,Y,9,12,348,120,0,0,3,0,163,245,136,296,Y,1,7,10,2,1,1,9,12,1,01612590126748
23,01,61259,6117972,Alameda,Oakland Unified,North Oakland Community Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,0302,Directly funded,Y,K,5,119,50,0,0,0,0,50,71,12,73,Y,1,6,10,,1,1,14,5,1,01612596117972
23,01,61259,6111660,Alameda,Oakland Unified,Oakland Charter Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,Yes,0014,Directly funded,Y,6,8,226,190,1,0,0,0,116,202,126,212,Y,1,9,10,2,1,1,6,8,1,01612596111660
23,01,61259,0114868,Alameda,Oakland Unified,Oakland Charter High,Unified School District,High Schools (Public),Traditional,CEP,Yes,0883,Directly funded,Y,9,12,417,330,1,0,0,0,193,344,100,359,Y,1,7,10,2,1,1,9,12,1,01612590114868
23,01,61259,0130617,Alameda,Oakland Unified,"Oakland Military Institute, College Preparatory Academy",Unified School District,K-12 Schools (Public),Traditional,CEP,Yes,0349,Directly funded,Y,6,12,456,337,2,0,1,0,241,345,184,379,Y,1,12,10,2,1,1,6,12,1,01612590130617
23,01,61259,3030772,Alameda,Oakland Unified,Oakland School for the Arts,Unified School District,K-12 Schools (Public),Traditional,,Yes,0340,Directly funded,Y,6,12,779,183,0,0,3,0,156,259,16,266,Y,1,12,10,,1,1,6,12,1,01612593030772
23,01,61259,0100065,Alameda,Oakland Unified,Oakland Unity High,Unified School District,High Schools (Public),Traditional,Provision 2,Yes,0510,Directly funded,Y,9,12,351,306,2,0,0,0,132,315,103,326,Y,1,7,10,5,1,1,9,12,1,01612590100065
23,01,61259,0000000,Alameda,Oakland Unified,,Unified School District,,,,,,,,,,34122,26450,180,0,1592,4,15365,26711,11789,27201,Y,,,,,,,,,1,01612590000000
23,01,61275,0000000,Alameda,Piedmont City Unified,,Unified School District,,,,,,,,,,2336,65,0,0,8,0,65,73,35,100,Y,,,,,,,,,1,01612750000000
23,01,61291,0000000,Alameda,San Leandro Unified,,Unified School District,,,,,,,,,,8624,6210,19,0,96,0,3189,6247,2242,6608,Y,,,,,,,,,1,01612910000000
23,01,61309,0114421,Alameda,San Lorenzo Unified,KIPP King Collegiate High,Unified School District,High Schools (Public),Traditional,,Yes,0880,Directly funded,Y,9,12,658,462,1,0,7,0,223,462,91,479,Y,1,7,10,,1,1,9,12,1,01613090114421
23,01,61309,0101212,Alameda,San Lorenzo Unified,KIPP Summit Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,0524,Directly funded,Y,5,8,421,301,0,0,4,0,156,304,153,328,Y,1,9,10,,1,1,5,8,1,01613090101212
23,01,61309,0000000,Alameda,San Lorenzo Unified,,Unified School District,,,,,,,,,,8477,6731,23,0,141,56,3408,6740,2656,7026,Y,,,,,,,,,1,01613090000000
23,01,75093,0000000,Alameda,Dublin Unified,,Unified School District,,,,,,,,,,12557,0,10,0,29,0,975,995,859,1662,Y,,,,,,,,,1,01750930000000
23,01,75101,0000000,Alameda,Pleasanton Unified,,Unified School District,,,,,,,,,,13872,1084,6,0,33,0,831,1131,1423,2253,Y,,,,,,,,,1,01751010000000
23,01,75119,0000000,Alameda,Sunol Glen Unified,,Unified School District,,,,,,,,,,268,24,1,0,0,0,25,28,15,39,Y,,,,,,,,,1,01751190000000
23,01,77180,0138289,Alameda,SBE - Latitude 37.8 High,Latitude 37.8 High,State Board of Education,High Schools In 1 School Dist. (Public),Traditional,CEP,Yes,2015,Directly funded,N,9,12,282,183,0,0,0,0,116,189,84,202,Y,1,8,10,2,1,0,9,12,1,01771800138289
23,02,10025,0000000,Alpine,Alpine County Office of Education,District Office,County Office of Education (COE),,,,,,,,1,12,0,0,0,0,0,0,0,0,0,0,Y,,,,,,,1,12,1,02100250000000
23,02,61333,0000000,Alpine,Alpine County Unified,,Unified School District,,,,,,,,,,68,8,0,0,7,0,34,43,0,43,Y,,,,,,,,,1,02613330000000
23,03,10033,0000000,Amador,Amador County Office of Education,,County Office of Education (COE),,,,,,,,,,24,12,1,0,3,0,8,12,1,13,Y,,,,,,,,,1,03100330000000
23,03,73981,0000000,Amador,Amador County Unified,,Unified School District,,,,,,,,,,4097,1716,30,0,233,84,1496,1830,137,1866,Y,,,,,,,,,1,03739810000000
23,04,10041,0134213,Butte,Butte County Office of Education,Come Back Butte Charter,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1811,Locally funded,N,9,12,71,66,1,0,23,0,43,67,2,67,Y,1,7,10,,2,0,9,12,1,04100410134213
23,04,10041,0114991,Butte,Butte County Office of Education,CORE Butte Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,0945,Directly funded,Y,K,12,848,387,5,0,22,0,262,387,14,390,Y,1,12,10,,1,1,14,12,1,04100410114991
23,04,10041,0430090,Butte,Butte County Office of Education,Hearthstone,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,0110,Locally funded,N,K,12,163,138,1,0,6,0,109,138,4,138,Y,1,12,10,,2,0,14,12,1,04100410430090
23,04,10041,0000000,Butte,Butte County Office of Education,,County Office of Education (COE),,,,,,,,,,124,87,6,0,18,1,76,92,5,94,Y,,,,,,,,,1,04100410000000
23,04,61382,0000000,Butte,Bangor Union Elementary,,Elementary School District,,,,,,,,,,69,47,0,0,4,0,31,50,4,51,Y,,,,,,,,,1,04613820000000
23,04,61408,0000000,Butte,Biggs Unified,,Unified School District,,,,,,,,,,532,264,11,0,50,4,270,292,49,309,Y,,,,,,,,,1,04614080000000
23,04,61424,0141085,Butte,Chico Unified,Achieve Charter School of Chico,Unified School District,Elementary Schools (Public),Traditional,,Yes,2120,Directly funded,Y,K,8,225,102,0,0,6,0,75,102,6,102,Y,1,6,10,,1,1,14,8,1,04614240141085
23,04,61424,6119523,Butte,Chico Unified,Blue Oak Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,0415,Directly funded,Y,K,8,263,151,2,0,2,0,131,151,9,155,Y,1,6,10,,1,1,14,8,1,04614246119523
23,04,61424,6113773,Butte,Chico Unified,Chico Country Day,Unified School District,Elementary Schools (Public),Traditional,,Yes,0112,Directly funded,Y,K,8,566,139,5,0,5,0,129,143,9,148,Y,1,6,10,,1,1,14,8,1,04614246113773
23,04,61424,0118042,Butte,Chico Unified,Forest Ranch Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1019,Directly funded,Y,K,8,107,56,3,0,2,0,41,59,2,60,Y,1,6,10,,1,1,14,8,1,04614240118042
23,04,61424,0120394,Butte,Chico Unified,Inspire School of Arts and Sciences,Unified School District,High Schools (Public),Traditional,,Yes,1114,Directly funded,Y,9,12,366,152,3,0,8,0,119,157,2,159,Y,1,7,10,,1,1,9,12,1,04614240120394
23,04,61424,0110551,Butte,Chico Unified,Nord Country,Unified School District,Elementary Schools (Public),Traditional,,Yes,0729,Directly funded,Y,K,8,211,46,1,0,0,0,33,47,4,48,Y,1,6,10,,1,1,14,8,1,04614240110551
23,04,61424,0137828,Butte,Chico Unified,Pivot Charter School North Valley II,Unified School District,K-12 Schools (Public),Traditional,,Yes,1982,Directly funded,Y,6,12,87,37,1,0,3,0,40,57,2,58,Y,1,12,10,,1,1,6,12,1,04614240137828
23,04,61424,0121475,Butte,Chico Unified,Sherwood Montessori,Unified School District,Elementary Schools (Public),Traditional,,Yes,1166,Directly funded,Y,K,8,97,35,4,0,9,0,38,43,5,46,Y,1,6,10,,1,1,14,8,1,04614240121475
23,04,61424,0123810,Butte,Chico Unified,Wildflower Open Classroom,Unified School District,Elementary Schools (Public),Traditional,,Yes,1280,Directly funded,Y,K,8,146,30,0,0,0,0,35,38,0,38,Y,1,6,10,,1,1,14,8,1,04614240123810
23,04,61424,0000000,Butte,Chico Unified,,Unified School District,,,,,,,,,,12087,5476,75,0,494,15,4579,6854,755,6958,Y,,,,,,,,,1,04614240000000
23,04,61432,0000000,Butte,Durham Unified,,Unified School District,,,,,,,,,,996,400,1,0,29,18,282,400,74,405,Y,,,,,,,,,1,04614320000000
23,04,61457,0000000,Butte,Golden Feather Union Elementary,,Elementary School District,,,,,,,,,,66,62,0,0,10,2,49,63,4,63,Y,,,,,,,,,1,04614570000000
23,04,61499,0000000,Butte,Manzanita Elementary,,Elementary School District,,,,,,,,,,320,151,0,0,2,3,119,156,59,165,Y,,,,,,,,,1,04614990000000
23,04,61507,0121509,Butte,Oroville City Elementary,Ipakanni Early College Charter,Elementary School District,K-12 Schools (Public),Traditional,CEP,Yes,1170,Directly funded,Y,K,12,62,8,0,0,0,0,42,44,0,44,Y,1,12,10,2,1,1,14,12,1,04615070121509
23,04,61507,0129577,Butte,Oroville City Elementary,STREAM Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1616,Directly funded,Y,K,8,428,209,0,0,7,0,152,209,14,212,Y,1,6,10,,1,1,14,8,1,04615070129577
23,04,61507,0000000,Butte,Oroville City Elementary,,Elementary School District,,,,,,,,,,2124,1701,40,0,104,3,1372,1701,157,1717,Y,,,,,,,,,1,04615070000000
23,04,61515,0000000,Butte,Oroville Union High,,High School District,,,,,,,,,,2346,1616,26,0,84,0,1349,1910,116,1916,Y,,,,,,,,,1,04615150000000
23,04,61523,0000000,Butte,Palermo Union Elementary,,Elementary School District,,,,,,,,,,1186,940,8,0,74,2,699,956,165,970,Y,,,,,,,,,1,04615230000000
23,04,61531,0110338,Butte,Paradise Unified,Achieve Charter School of Paradise Inc.,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,0751,Directly funded,Y,K,8,123,48,0,0,5,0,32,49,6,49,Y,1,6,10,2,1,1,14,8,1,04615310110338
23,04,61531,6113765,Butte,Paradise Unified,Children's Community Charter,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,0094,Directly funded,Y,K,8,173,61,1,0,5,0,76,103,4,105,Y,1,6,10,2,1,1,14,8,1,04615316113765
23,04,61531,6112585,Butte,Paradise Unified,HomeTech Charter,Unified School District,K-12 Schools (Public),Traditional,CEP,Yes,0067,Directly funded,Y,K,12,83,64,1,0,1,0,50,64,0,64,Y,1,12,10,2,1,1,14,12,1,04615316112585
23,04,61531,6112999,Butte,Paradise Unified,Paradise Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,Yes,0079,Directly funded,Y,6,8,143,45,0,0,1,0,37,45,2,47,Y,1,9,10,2,1,1,6,8,1,04615316112999
23,04,61531,0000000,Butte,Paradise Unified,,Unified School District,,,,,,,,,,1573,1088,8,0,57,0,817,1171,19,1173,Y,,,,,,,,,1,04615310000000
23,04,61549,0000000,Butte,Thermalito Union Elementary,,Elementary School District,,,,,,,,,,1522,1265,13,0,44,0,1038,1290,203,1315,Y,,,,,,,,,1,04615490000000
23,04,73379,0000000,Butte,Pioneer Union Elementary,,Elementary School District,,,,,,,,,,29,29,0,0,15,0,18,29,3,29,Y,,,,,,,,,1,04733790000000
23,04,75507,0000000,Butte,Gridley Unified,,Unified School District,,,,,,,,,,2035,1362,13,0,20,66,1075,1397,342,1447,Y,,,,,,,,,1,04755070000000
23,05,10058,0530154,Calaveras,Calaveras County Office of Education,Mountain Oaks,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,0527,Locally funded,Y,K,12,402,36,2,0,9,0,177,204,1,204,Y,1,12,10,,2,1,14,12,1,05100580530154
23,05,10058,0000000,Calaveras,Calaveras County Office of Education,,County Office of Education (COE),,,,,,,,,,47,23,13,0,2,0,22,34,3,35,Y,,,,,,,,,1,05100580000000
23,05,61556,0000000,Calaveras,Bret Harte Union High,,High School District,,,,,,,,,,636,234,2,0,10,0,244,281,20,287,Y,,,,,,,,,1,05615560000000
23,05,61564,0000000,Calaveras,Calaveras Unified,,Unified School District,,,,,,,,,,2900,202,28,0,143,0,1244,1367,119,1417,Y,,,,,,,,,1,05615640000000
23,05,61572,0000000,Calaveras,Mark Twain Union Elementary,,Elementary School District,,,,,,,,,,765,373,14,0,9,0,371,408,44,422,Y,,,,,,,,,1,05615720000000
23,05,61580,0000000,Calaveras,Vallecito Union,,Elementary School District,,,,,,,,,,588,264,0,0,29,0,167,283,28,293,Y,,,,,,,,,1,05615800000000
23,06,10066,0000000,Colusa,Colusa County Office of Education,,County Office of Education (COE),,,,,,,,,,35,29,0,0,0,0,21,30,7,30,Y,,,,,,,,,1,06100660000000
23,06,61598,0000000,Colusa,Colusa Unified,,Unified School District,,,,,,,,,,1533,994,6,1,52,23,699,1004,416,1082,Y,,,,,,,,,1,06615980000000
23,06,61606,0000000,Colusa,Maxwell Unified,,Unified School District,,,,,,,,,,339,165,2,0,75,15,113,212,118,233,Y,,,,,,,,,1,06616060000000
23,06,61614,0000000,Colusa,Pierce Joint Unified,,Unified School District,,,,,,,,,,1490,1052,9,0,77,66,535,1055,469,1123,Y,,,,,,,,,1,06616140000000
23,06,61622,0000000,Colusa,Williams Unified,,Unified School District,,,,,,,,,,1342,1226,0,0,145,160,701,1226,756,1278,Y,,,,,,,,,1,06616220000000
23,07,10074,0129528,Contra Costa,Contra Costa County Office of Education,Caliber: Beta Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1622,Directly funded,Y,K,8,912,669,2,0,0,0,343,669,253,718,Y,1,6,10,,1,1,14,8,1,07100740129528
23,07,10074,0731380,Contra Costa,Contra Costa County Office of Education,Clayton Valley Charter High,County Office of Education (COE),High Schools (Public),Traditional,Provision 2,Yes,1400,Directly funded,Y,9,12,2381,420,6,0,1,0,388,514,85,556,Y,1,7,10,5,1,1,9,12,1,07100740731380
23,07,10074,0134114,Contra Costa,Contra Costa County Office of Education,Contra Costa School of Performing Arts,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,1773,Directly funded,Y,6,12,341,134,1,0,5,0,99,135,30,144,Y,1,12,10,,1,1,6,12,1,07100740134114
23,07,10074,0730614,Contra Costa,Contra Costa County Office of Education,Golden Gate Community,County Office of Education (COE),County Community,County Community School,,Yes,1887,Locally funded,N,6,12,90,71,3,0,4,0,48,71,13,74,Y,1,3,4,,2,0,6,12,1,07100740730614
23,07,10074,0137026,Contra Costa,Contra Costa County Office of Education,Invictus Academy of Richmond,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1933,Directly funded,Y,7,12,330,239,1,0,7,0,133,244,86,262,Y,1,7,10,,1,1,7,12,1,07100740137026
23,07,10074,0114470,Contra Costa,Contra Costa County Office of Education,Making Waves Academy,County Office of Education (COE),K-12 Schools (Public),Traditional,Provision 2,Yes,0868,Directly funded,Y,5,12,1124,901,1,0,5,0,427,939,339,985,Y,1,12,10,5,1,1,5,12,1,07100740114470
23,07,10074,6118368,Contra Costa,Contra Costa County Office of Education,Manzanita Middle,County Office of Education (COE),Intermediate/Middle Schools (Public),Traditional,,Yes,0333,Directly funded,Y,6,8,82,54,0,0,0,0,35,56,40,70,Y,1,9,10,,1,1,6,8,1,07100746118368
23,07,10074,0129684,Contra Costa,Contra Costa County Office of Education,Summit Public School K2,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1650,Directly funded,Y,7,12,506,365,1,0,15,0,193,371,88,391,Y,1,7,10,,1,1,7,12,1,07100740129684
23,07,10074,0000000,Contra Costa,Contra Costa County Office of Education,,County Office of Education (COE),,,,,,,,,,239,102,7,0,1,0,60,103,37,126,Y,,,,,,,,,1,07100740000000
23,07,61630,0000000,Contra Costa,Acalanes Union High,,High School District,,,,,,,,,,5420,415,5,0,11,0,380,424,121,491,Y,,,,,,,,,1,07616300000000
23,07,61648,6115703,Contra Costa,Antioch Unified,Antioch Charter Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,0143,Directly funded,Y,K,8,204,64,0,0,0,0,45,64,20,73,Y,1,6,10,2,1,1,14,8,1,07616486115703
23,07,61648,0115063,Contra Costa,Antioch Unified,Antioch Charter Academy II,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,0909,Directly funded,Y,K,8,202,86,0,0,0,0,64,87,29,101,Y,1,6,10,2,1,1,14,8,1,07616480115063
23,07,61648,0137430,Contra Costa,Antioch Unified,Rocketship Delta Prep,Unified School District,Elementary Schools (Public),Traditional,,Yes,1965,Directly funded,Y,K,5,572,411,4,0,20,0,285,428,170,459,Y,1,6,10,,1,1,14,5,1,07616480137430
23,07,61648,0000000,Contra Costa,Antioch Unified,,Unified School District,,,,,,,,,,15190,10451,136,0,263,0,7095,11244,2826,11908,Y,,,,,,,,,1,07616480000000
23,07,61655,0000000,Contra Costa,Brentwood Union Elementary,,Elementary School District,,,,,,,,,,9435,2086,21,0,30,0,1735,2125,891,2600,Y,,,,,,,,,1,07616550000000
23,07,61663,0130930,Contra Costa,Byron Union Elementary,Vista Oaks Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1684,Directly funded,Y,K,12,936,220,1,0,8,0,213,317,26,328,Y,1,12,10,,1,1,14,12,1,07616630130930
23,07,61663,0000000,Contra Costa,Byron Union Elementary,,Elementary School District,,,,,,,,,,1224,384,5,0,1,0,266,385,85,407,Y,,,,,,,,,1,07616630000000
23,07,61671,0000000,Contra Costa,Canyon Elementary,,Elementary School District,,,,,,,,,,65,0,1,0,0,0,6,7,0,7,Y,,,,,,,,,1,07616710000000
