year,school_code,school_name
23,135095,Ernest Kimme Charter Academy
23,135103,Yosemite Valley Charter
23,135145,Compass Charter Schools of Los Angeles
23,135186,Grow Academy Shafter
23,135269,Oxford Day Academy
23,135343,Growth Public
23,135350,Ross Valley Charter
23,135368,Alma Fuerte Public
23,135459,Blue Oak Academy
23,135467,Wonderful College Prep Academy - Lost Hills
23,135509,Gabriella Charter 2
23,135517,KIPP Corazon Academy
23,135582,Russell Westbrook Why Not? High
23,135608,KIPP Valiant Community Prep
23,135616,Crete Academy
23,135624,Tree of Life International Charter
23,135632,WISH Academy High
23,135715,Ednovate - Esperanza College Prep
23,135723,Ednovate - Brio College Prep
23,135756,Thompson Peak Charter
23,135848,Redding Collegiate Academy
23,135863,Global Learning Charter
23,135871,John Adams Academy - Lincoln
23,135889,Stellar Charter
23,135897,Advanced Learning Academy
23,135913,Urban Discovery Academy Charter
23,135921,WISH Community
23,135939,Washington Middle College High
23,135954,ISANA Himalia Academy
23,136028,Delta Keys Charter
23,136036,John Adams Academy - El Dorado Hills
23,136069,Sage Oak Charter
23,136077,Grossmont Secondary
23,136085,Scholarship Prep - Oceanside
23,136101,Connecting Waters Charter - East Bay
23,136119,Animo City of Champions Charter High
23,136127,Sage Oak Charter School- Keppel
23,136135,Delta Charter Online
23,136168,Temecula International Academy
23,136200,Clarksville Charter
23,136226,Opportunity Academy
23,136234,Lemoore Online College Preparatory High
23,136267,Coastal Academy Charter
23,136275,Fortune
23,136283,Team Charter Academy
23,136291,Career Technical Education Charter
23,136408,Sparrow Academy
23,136416,Pacific Coast Academy
23,136424,Arete Charter Academy
23,136432,Alta Vista Innovation High
23,136473,Sweetwater Secondary
23,136499,Ambassador Phillip V. Sanchez II Public Charter
23,136507,Crescent Valley Public Charter II
23,136523,Crescent View South II
23,136531,iLEAD Online
23,136556,Kings Valley Academy II
23,136572,Santa Cruz County Career Advancement Charter
23,136614,Diego Hills Central Public Charter
23,136648,Options for Youth-Acton
23,136663,America's Finest Charter
23,136903,Voices College-Bound Language Academy at West Contra Costa County
23,136937,Vista Norte Public Charter
23,136945,OCS - South
23,136952,Entrepreneur High
23,136960,Elite Academic Academy - Lucerne
23,136978,Elite Academic Academy - Mountain Empire
23,136986,STEM Preparatory Elementary
23,136994,Rise Kohyang Elementary
23,137000,Vista Condor Global Academy
23,137026,Invictus Academy of Richmond
23,137034,Audeo Charter School III
23,137059,Perseverance Preparatory
23,137067,High Tech High Mesa
23,137109,Diego Valley East Public Charter
23,137166,Soleil Academy Charter
