year,school_code,school_name
24,133892,Ballington Academy for the Arts and Sciences - San Bernardino
24,133934,Feather River Charter
24,133942,Aspen Meadow Public
24,133959,Unity Middle College High
24,133983,Ednovate - Legacy College Prep.
24,134015,Lodestar: A Lighthouse Community Charter Public
24,134023,Animo Florence-Firestone Charter Middle
24,134049,Natomas Pacific Pathways Prep Elementary
24,134056,Orange County Academy of Sciences and Arts
24,134072,Rocketship Futuro Academy
24,134114,Contra Costa School of Performing Arts
24,134122,Redding School of the Arts
24,134163,Northcoast Preparatory and Performing Arts Academy
24,134197,Aspire East Palo Alto Charter
24,134205,Arts in Action Community Middle
24,134213,Come Back Butte Charter
24,134221,Kinetic Academy
24,134239,EPIC Charter (Excellence Performance Innovation Citizenship)
24,134262,Caliber: ChangeMakers Academy
24,134288,Scholarship Prep - Orange County
24,134312,Blue Ridge Academy
24,134338,ISANA Achernar Academy
24,134346,Intellectual Virtues Academy
24,134361,Russell Westbrook Why Not? Middle
24,134379,Imperial Pathways Charter
24,134403,Lassen-Antelope Volcanic Academy (LAVA)
24,134510,Sherman Thomas STEM Academy
24,134577,Audeo Charter II
24,134619,Empower Generations
24,134841,Orange County Workforce Innovation High
24,134858,California School of the Arts - San Gabriel Valley
24,134890,San Diego Workforce Innovation High
24,134940,Citrus Springs Charter
24,135087,Opportunity Youth Academy
24,135095,Ernest Kimme Charter Academy
24,135103,Yosemite Valley Charter
24,135145,Compass Charter Schools of Los Angeles
24,135186,Grow Academy Shafter
24,135269,Oxford Day Academy
24,135343,Growth Public
24,135350,Ross Valley Charter
24,135368,Alma Fuerte Public
24,135459,Blue Oak Academy
24,135467,Wonderful College Prep Academy - Lost Hills
24,135509,Gabriella Charter 2
24,135517,KIPP Corazon Academy
24,135582,Russell Westbrook Why Not? High
24,135608,KIPP Valiant Community Prep
24,135616,Crete Academy
24,135624,Tree of Life International Charter
24,135632,WISH Academy High
24,135715,Ednovate - Esperanza College Prep
24,135723,Ednovate - Brio College Prep
24,135756,Thompson Peak Charter
24,135848,Redding Collegiate Academy
24,135863,Global Learning Charter
24,135871,John Adams Academy - Lincoln
24,135889,Stellar Charter
24,135897,Advanced Learning Academy
24,135913,Urban Discovery Academy Charter
24,135921,WISH Community
24,135939,Washington Middle College High
24,135954,ISANA Himalia Academy
24,136028,Delta Keys Charter
24,136036,John Adams Academy - El Dorado Hills
24,136069,Sage Oak Charter
24,136077,Grossmont Secondary
24,136085,Scholarship Prep - Oceanside
24,136101,Connecting Waters Charter - East Bay
24,136119,Animo City of Champions Charter High
24,136127,Sage Oak Charter School- Keppel
24,136135,Delta Charter Online
24,136168,Temecula International Academy
24,136200,Clarksville Charter
24,136226,Opportunity Academy
24,136234,Lemoore Online College Preparatory High
24,136267,Coastal Academy Charter
24,136275,Fortune
24,136283,Team Charter Academy
24,136291,Career Technical Education Charter
24,136408,Sparrow Academy
24,136416,Pacific Coast Academy
24,136424,Arete Charter Academy
24,136432,Alta Vista Innovation High
24,136473,Sweetwater Secondary
24,136499,Ambassador Phillip V. Sanchez II Public Charter
24,136507,Crescent Valley Public Charter II
24,136523,Crescent View South II
24,136531,iLEAD Online
24,136556,Kings Valley Academy II
24,136572,Santa Cruz County Career Advancement Charter
24,136614,Diego Hills Central Public Charter
24,136648,Options for Youth-Acton
24,136663,America's Finest Charter
24,136903,Voices College-Bound Language Academy at West Contra Costa County
24,136937,Vista Norte Public Charter
24,136945,OCS - South
24,136952,Entrepreneur High
24,136960,Elite Academic Academy - Lucerne
24,136978,Elite Academic Academy - Mountain Empire
24,136986,STEM Preparatory Elementary
24,136994,Rise Kohyang Elementary
24,137000,Vista Condor Global Academy
24,137026,Invictus Academy of Richmond
24,137034,Audeo Charter School III
24,137067,High Tech High Mesa
24,137109,Diego Valley East Public Charter
24,137166,Soleil Academy Charter
24,137174,Mojave River Academy - Gold Canyon
24,137182,Mojave River Academy - National Trails
24,137190,Mojave River Academy - Oro Grande
24,137208,Mojave River Academy - Route 66
24,137216,Mojave River Academy - Rockview Park
24,137224,Mojave River Academy - Silver Mountain
24,137232,Mojave River Academy - Marble City
